id,name,parsecs_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink
3279,KOI-1599.02,1131.64,9 Earths,14.795,2019,https://science.nasa.gov/exoplanet-catalog/koi-159902/
3280,KOI-1599.01,1131.64,4.6 Earths,14.795,2019,https://science.nasa.gov/exoplanet-catalog/koi-159901/
3281,K2-63 c,517.534,14.5 Earths,12.98,2016,https://science.nasa.gov/exoplanet-catalog/k2-63-c/
3282,Qatar-7 b,705.981,1.88 Jupiters,13.134,2019,https://science.nasa.gov/exoplanet-catalog/qatar-7-b/
3283,KMT-2017-BLG-1146L b,6500,0.71 Jupiters,Unknown,2019,https://science.nasa.gov/exoplanet-catalog/kmt-2017-blg-1146l-b/
3284,KMT-2017-BLG-1038L b,6000,2 Jupiters,Unknown,2019,https://science.nasa.gov/exoplanet-catalog/kmt-2017-blg-1038l-b/
3285,WASP-190 b,542.251,1 Jupiter,11.645,2019,https://science.nasa.gov/exoplanet-catalog/wasp-190-b/
3286,KMT-2016-BLG-1107L b,6651,3.283 Jupiters,Unknown,2019,https://science.nasa.gov/exoplanet-catalog/kmt-2016-blg-1107l-b/
3287,HATS-70 b,1458.83,12.9 Jupiters,12.227,2019,https://science.nasa.gov/exoplanet-catalog/hats-70-b/
3288,K2-289 b,274.3,0.192 Jupiters,14.81,2019,https://science.nasa.gov/exoplanet-catalog/k2-289-b/
3289,K2-291 b,90.0562,6.49 Earths,10.014,2019,https://science.nasa.gov/exoplanet-catalog/k2-291-b/
3290,K2-290 c,272.909,0.774 Jupiters,11.114,2019,https://science.nasa.gov/exoplanet-catalog/k2-290-c/
3291,K2-290 b,272.909,10.9 Earths,11.114,2019,https://science.nasa.gov/exoplanet-catalog/k2-290-b/
3292,Kepler-730 c,1935.04,3.09 Earths,15.782,2018,https://science.nasa.gov/exoplanet-catalog/kepler-730-c/
3293,HATS-69 b,414.537,0.577 Jupiters,14.074,2018,https://science.nasa.gov/exoplanet-catalog/hats-69-b/
3294,HATS-68 b,603.955,1.29 Jupiters,12.312,2018,https://science.nasa.gov/exoplanet-catalog/hats-68-b/
3295,HATS-67 b,960.109,1.45 Jupiters,13.698,2018,https://science.nasa.gov/exoplanet-catalog/hats-67-b/
3296,HATS-66 b,1477.98,5.33 Jupiters,14.283,2018,https://science.nasa.gov/exoplanet-catalog/hats-66-b/
3297,HATS-65 b,493.32,0.821 Jupiters,12.679,2018,https://science.nasa.gov/exoplanet-catalog/hats-65-b/
3298,HATS-64 b,1080.15,0.96 Jupiters,13.045,2018,https://science.nasa.gov/exoplanet-catalog/hats-64-b/
3299,HATS-63 b,623.232,0.96 Jupiters,13.992,2018,https://science.nasa.gov/exoplanet-catalog/hats-63-b/
3300,HATS-62 b,523.067,0.179 Jupiters,14.171,2018,https://science.nasa.gov/exoplanet-catalog/hats-62-b/
3301,HATS-61 b,679.761,3.4 Jupiters,13.352,2018,https://science.nasa.gov/exoplanet-catalog/hats-61-b/
3302,HATS-60 b,486.474,0.662 Jupiters,12.662,2018,https://science.nasa.gov/exoplanet-catalog/hats-60-b/
3303,K2-287 b,158.335,0.315 Jupiters,11.41,2018,https://science.nasa.gov/exoplanet-catalog/k2-287-b/
3304,K2-286 b,76.1486,5.06 Earths,12.881,2018,https://science.nasa.gov/exoplanet-catalog/k2-286-b/
3305,WASP-170 b,305.603,1.6 Jupiters,12.613,2018,https://science.nasa.gov/exoplanet-catalog/wasp-170-b/
3306,WASP-163 b,261.386,1.87 Jupiters,12.663,2018,https://science.nasa.gov/exoplanet-catalog/wasp-163-b/
3307,WASP-161 b,343.08,2.49 Jupiters,11.079,2018,https://science.nasa.gov/exoplanet-catalog/wasp-161-b/
3308,K2-285 e,154.961,10.7 Earths,12.075,2018,https://science.nasa.gov/exoplanet-catalog/k2-285-e/
3309,K2-285 d,154.961,6.5 Earths,12.075,2018,https://science.nasa.gov/exoplanet-catalog/k2-285-d/
3310,K2-285 c,154.961,15.68 Earths,12.075,2018,https://science.nasa.gov/exoplanet-catalog/k2-285-c/
3311,K2-285 b,154.961,9.68 Earths,12.075,2018,https://science.nasa.gov/exoplanet-catalog/k2-285-b/
3312,KOI-3680 b,921.986,1.93 Jupiters,14.616,2018,https://science.nasa.gov/exoplanet-catalog/koi-3680-b/
3313,HATS-59 c,642.884,12.7 Jupiters,14.033,2018,https://science.nasa.gov/exoplanet-catalog/hats-59-c/
3314,HATS-59 b,642.884,0.806 Jupiters,14.033,2018,https://science.nasa.gov/exoplanet-catalog/hats-59-b/
3315,CoRoT-21 b,1398.83419686,2.26 Jupiters,16.058,2012,https://science.nasa.gov/exoplanet-catalog/corot-21-b/
3316,MOA-2016-BLG-319L b,6800,0.62 Jupiters,Unknown,2018,https://science.nasa.gov/exoplanet-catalog/moa-2016-blg-319l-b/
3317,MOA-2011-BLG-291L b,4400,18 Earths,Unknown,2018,https://science.nasa.gov/exoplanet-catalog/moa-2011-blg-291l-b/
3318,K2-284 b,107.272,8.15 Earths,13.265,2018,https://science.nasa.gov/exoplanet-catalog/k2-284-b/
3319,WASP-165 b,602.236,0.658 Jupiters,12.816,2018,https://science.nasa.gov/exoplanet-catalog/wasp-165-b/
3320,WASP-164 b,327.506,2.13 Jupiters,12.603,2018,https://science.nasa.gov/exoplanet-catalog/wasp-164-b/
3321,WASP-147 b,436.098,0.275 Jupiters,12.681,2018,https://science.nasa.gov/exoplanet-catalog/wasp-147-b/
3322,OGLE-2013-BLG-1761L b,6900,2.7 Jupiters,Unknown,2017,https://science.nasa.gov/exoplanet-catalog/ogle-2013-blg-1761l-b/
3323,MOA-2015-BLG-337L b,7100,33.7 Earths,Unknown,2018,https://science.nasa.gov/exoplanet-catalog/moa-2015-blg-337l-b/
3324,KMT-2016-BLG-2142L b,7010,15.49 Jupiters,Unknown,2018,https://science.nasa.gov/exoplanet-catalog/kmt-2016-blg-2142l-b/
3325,KMT-2016-BLG-1820L b,6260,4.57 Jupiters,Unknown,2018,https://science.nasa.gov/exoplanet-catalog/kmt-2016-blg-1820l-b/
3326,KMT-2016-BLG-1397L b,6600,7 Jupiters,Unknown,2018,https://science.nasa.gov/exoplanet-catalog/kmt-2016-blg-1397l-b/
3327,NGTS-2 b,356.391,0.74 Jupiters,10.789,2018,https://science.nasa.gov/exoplanet-catalog/ngts-2-b/
3328,K2-283 b,402.915,12.2 Earths,14.364,2018,https://science.nasa.gov/exoplanet-catalog/k2-283-b/
3329,K2-282 b,496.289,6.8 Earths,14.21,2018,https://science.nasa.gov/exoplanet-catalog/k2-282-b/
3330,K2-281 b,458.139,0.16 Jupiters,15.048,2018,https://science.nasa.gov/exoplanet-catalog/k2-281-b/
3331,K2-280 b,391.537,37.1 Earths,12.524,2018,https://science.nasa.gov/exoplanet-catalog/k2-280-b/
3332,K2-279 b,182.983,1.92 Earths,11.491,2018,https://science.nasa.gov/exoplanet-catalog/k2-279-b/
3333,K2-278 b,786.439,9.17 Earths,13.446,2018,https://science.nasa.gov/exoplanet-catalog/k2-278-b/
3334,K2-277 b,113.123,7.4 Earths,10.364,2018,https://science.nasa.gov/exoplanet-catalog/k2-277-b/
3335,K2-276 b,488.152,13.7 Earths,14.654,2018,https://science.nasa.gov/exoplanet-catalog/k2-276-b/
3336,K2-275 c,123.438,5.52 Earths,11.974,2018,https://science.nasa.gov/exoplanet-catalog/k2-275-c/
3337,K2-266 d,77.5586,8.9 Earths,11.625,2018,https://science.nasa.gov/exoplanet-catalog/k2-266-d/
3338,K2-266 c,77.5586,0.29013072 Earths,11.625,2018,https://science.nasa.gov/exoplanet-catalog/k2-266-c/
3339,K2-266 b,77.5586,11.26782377 Earths,11.625,2018,https://science.nasa.gov/exoplanet-catalog/k2-266-b/
3340,K2-270 b,280.518,2.48 Earths,13.847,2018,https://science.nasa.gov/exoplanet-catalog/k2-270-b/
3341,K2-269 b,360.76,3.09 Earths,11.784,2018,https://science.nasa.gov/exoplanet-catalog/k2-269-b/
3342,K2-268 c,327.783,7.7 Earths,13.848,2018,https://science.nasa.gov/exoplanet-catalog/k2-268-c/
3343,K2-268 b,327.783,2.86 Earths,13.848,2018,https://science.nasa.gov/exoplanet-catalog/k2-268-b/
3344,K2-265 b,138.671,7.3418362 Earths,11.187,2018,https://science.nasa.gov/exoplanet-catalog/k2-265-b/
3345,K2-275 b,123.438,6.08 Earths,11.974,2018,https://science.nasa.gov/exoplanet-catalog/k2-275-b/
3346,K2-274 b,228.327,4.98 Earths,13.181,2018,https://science.nasa.gov/exoplanet-catalog/k2-274-b/
3347,K2-273 b,308.105,9.53 Earths,13.246,2018,https://science.nasa.gov/exoplanet-catalog/k2-273-b/
3348,K2-272 b,423.065,9.96 Earths,13.872,2018,https://science.nasa.gov/exoplanet-catalog/k2-272-b/
3349,K2-271 b,564.454,0.131 Jupiters,13.845,2018,https://science.nasa.gov/exoplanet-catalog/k2-271-b/
3350,K2-270 c,280.518,9.01 Earths,13.847,2018,https://science.nasa.gov/exoplanet-catalog/k2-270-c/
3351,WASP-172 b,538.11,0.47 Jupiters,10.988,2018,https://science.nasa.gov/exoplanet-catalog/wasp-172-b/
3352,WASP-168 b,303.941,0.42 Jupiters,12.124,2018,https://science.nasa.gov/exoplanet-catalog/wasp-168-b/
3353,WASP-162 b,310.841,5.2 Jupiters,12.213,2018,https://science.nasa.gov/exoplanet-catalog/wasp-162-b/
3354,WASP-159 b,715.383,0.55 Jupiters,12.836,2018,https://science.nasa.gov/exoplanet-catalog/wasp-159-b/
3355,WASP-158 b,524.993,2.79 Jupiters,12.044,2018,https://science.nasa.gov/exoplanet-catalog/wasp-158-b/
3356,WASP-144 b,355.513,0.44 Jupiters,13.085,2018,https://science.nasa.gov/exoplanet-catalog/wasp-144-b/
3357,OGLE-2011-BLG-0173L b,6100,0.19 Jupiters,Unknown,2018,https://science.nasa.gov/exoplanet-catalog/ogle-2011-blg-0173l-b/
3358,Kepler-1656 b,185.875,0.15 Jupiters,11.64,2018,https://science.nasa.gov/exoplanet-catalog/kepler-1656-b/
3359,K2-266 e,77.5586,14.3 Earths,11.625,2018,https://science.nasa.gov/exoplanet-catalog/k2-266-e/
3360,K2-264 c,185.605,7.6 Earths,16.701,2018,https://science.nasa.gov/exoplanet-catalog/k2-264-c/
3361,K2-264 b,185.605,5.61 Earths,16.701,2018,https://science.nasa.gov/exoplanet-catalog/k2-264-b/
3362,K2-263 b,162.481,15.4 Earths,11.568,2018,https://science.nasa.gov/exoplanet-catalog/k2-263-b/
3363,WASP-174 b,410.149,0.33 Jupiters,11.803,2018,https://science.nasa.gov/exoplanet-catalog/wasp-174-b/
3364,K2-261 b,213.283,0.217 Jupiters,10.612,2018,https://science.nasa.gov/exoplanet-catalog/k2-261-b/
3365,K2-260 b,663.834,1.72 Jupiters,12.624,2018,https://science.nasa.gov/exoplanet-catalog/k2-260-b/
3366,CoRoT-20 c,844.061,17 Jupiters,14.63,2018,https://science.nasa.gov/exoplanet-catalog/corot-20-c/
3367,K2-238 b,537.963,0.86 Jupiters,13.973,2018,https://science.nasa.gov/exoplanet-catalog/k2-238-b/
3368,K2-237 b,314.995,1.366 Jupiters,11.602,2018,https://science.nasa.gov/exoplanet-catalog/k2-237-b/
3369,K2-259 b,416.457,5.99 Earths,12.511,2018,https://science.nasa.gov/exoplanet-catalog/k2-259-b/
3370,K2-258 b,661.873,9.27 Earths,13.361,2018,https://science.nasa.gov/exoplanet-catalog/k2-258-b/
3371,K2-257 b,64.0065,0.498 Earths,13.716,2018,https://science.nasa.gov/exoplanet-catalog/k2-257-b/
3372,K2-255 b,191.608,8.75 Earths,13.662,2018,https://science.nasa.gov/exoplanet-catalog/k2-255-b/
3373,K2-254 c,227.775,5.43 Earths,14.238,2018,https://science.nasa.gov/exoplanet-catalog/k2-254-c/
3374,K2-254 b,227.775,3.29 Earths,14.238,2018,https://science.nasa.gov/exoplanet-catalog/k2-254-b/
3375,K2-253 b,876.565,Unknown,15.002,2018,https://science.nasa.gov/exoplanet-catalog/k2-253-b/
3376,K2-252 b,228.839,3.68 Earths,12.93,2018,https://science.nasa.gov/exoplanet-catalog/k2-252-b/
3377,K2-251 b,147.03,6.12 Earths,15.66,2018,https://science.nasa.gov/exoplanet-catalog/k2-251-b/
3378,K2-250 b,414.708,7.81 Earths,14.314,2018,https://science.nasa.gov/exoplanet-catalog/k2-250-b/
3379,K2-249 b,521.716,8.2 Earths,12.646,2018,https://science.nasa.gov/exoplanet-catalog/k2-249-b/
3380,K2-248 b,406.254,7.13 Earths,13.497,2018,https://science.nasa.gov/exoplanet-catalog/k2-248-b/
3381,K2-247 c,258.113,5.43 Earths,14.857,2018,https://science.nasa.gov/exoplanet-catalog/k2-247-c/
3382,K2-247 b,258.113,5.14 Earths,14.857,2018,https://science.nasa.gov/exoplanet-catalog/k2-247-b/
3383,K2-246 b,703.616,12 Earths,14.792,2018,https://science.nasa.gov/exoplanet-catalog/k2-246-b/
3384,K2-245 b,456.064,17.4 Earths,12.755,2018,https://science.nasa.gov/exoplanet-catalog/k2-245-b/
3385,K2-244 b,212.902,3.71 Earths,11.78,2018,https://science.nasa.gov/exoplanet-catalog/k2-244-b/
3386,K2-243 c,266.864,4.7 Earths,10.971,2018,https://science.nasa.gov/exoplanet-catalog/k2-243-c/
3387,K2-243 b,266.864,5.35 Earths,10.971,2018,https://science.nasa.gov/exoplanet-catalog/k2-243-b/
3388,K2-242 b,109.237,6.99 Earths,16.414,2018,https://science.nasa.gov/exoplanet-catalog/k2-242-b/
3389,K2-241 b,149.464,7.04 Earths,11.97,2018,https://science.nasa.gov/exoplanet-catalog/k2-241-b/
3390,K2-224 c,275.255,6.39 Earths,12.7,2018,https://science.nasa.gov/exoplanet-catalog/k2-224-c/
3391,K2-158 c,197.299,2.18 Earths,11.774,2018,https://science.nasa.gov/exoplanet-catalog/k2-158-c/
3392,OGLE-2017-BLG-1140L b,Unknown,1.59 Jupiters,Unknown,2018,https://science.nasa.gov/exoplanet-catalog/ogle-2017-blg-1140l-b/
3393,OGLE-2014-BLG-1722L c,6400,0.263 Jupiters,Unknown,2018,https://science.nasa.gov/exoplanet-catalog/ogle-2014-blg-1722l-c/
3394,OGLE-2014-BLG-1722L b,6400,0.174 Jupiters,Unknown,2018,https://science.nasa.gov/exoplanet-catalog/ogle-2014-blg-1722l-b/
3395,K2-240 c,72.9105,3.89 Earths,13.372,2018,https://science.nasa.gov/exoplanet-catalog/k2-240-c/
3396,K2-240 b,72.9105,4.66 Earths,13.372,2018,https://science.nasa.gov/exoplanet-catalog/k2-240-b/
3397,OGLE-2017-BLG-0482L b,5800,9 Earths,Unknown,2018,https://science.nasa.gov/exoplanet-catalog/ogle-2017-blg-0482l-b/
3398,K2-239 d,31.0849,1.37 Earths,14.632,2018,https://science.nasa.gov/exoplanet-catalog/k2-239-d/
3399,K2-239 c,31.0849,0.972 Earths,14.632,2018,https://science.nasa.gov/exoplanet-catalog/k2-239-c/
3400,K2-239 b,31.0849,1.37 Earths,14.632,2018,https://science.nasa.gov/exoplanet-catalog/k2-239-b/
3401,HAT-P-11 c,37.7647,2.68 Jupiters,9.46,2018,https://science.nasa.gov/exoplanet-catalog/hat-p-11-c/
3402,HATS-7 b,240.707,38.1396 Earths,13.347,2015,https://science.nasa.gov/exoplanet-catalog/hats-7-b/
3403,HATS-46 b,453.808,0.173 Jupiters,13.783,2018,https://science.nasa.gov/exoplanet-catalog/hats-46-b/
3404,HATS-45 b,772.11,0.7 Jupiters,13.325,2018,https://science.nasa.gov/exoplanet-catalog/hats-45-b/
3405,HATS-44 b,446.035,0.56 Jupiters,14.397,2018,https://science.nasa.gov/exoplanet-catalog/hats-44-b/
3406,HATS-43 b,362.273,0.261 Jupiters,13.562,2018,https://science.nasa.gov/exoplanet-catalog/hats-43-b/
3407,OGLE-2017-BLG-1434L b,860,4.43 Earths,Unknown,2018,https://science.nasa.gov/exoplanet-catalog/ogle-2017-blg-1434l-b/
3408,OGLE-2017-BLG-0373L b,5915,0.401 Jupiters,Unknown,2018,https://science.nasa.gov/exoplanet-catalog/ogle-2017-blg-0373l-b/
3409,KPS-1 b,262.706,1.09 Jupiters,12.97,2018,https://science.nasa.gov/exoplanet-catalog/kps-1-b/
3410,K2-233 d,67.5062,10.3 Earths,10.883,2018,https://science.nasa.gov/exoplanet-catalog/k2-233-d/
3411,K2-233 c,67.5062,4.6 Earths,10.883,2018,https://science.nasa.gov/exoplanet-catalog/k2-233-c/
3412,K2-233 b,67.5062,2.4 Earths,10.883,2018,https://science.nasa.gov/exoplanet-catalog/k2-233-b/
3413,HATS-39 b,878.521,0.63 Jupiters,12.745,2018,https://science.nasa.gov/exoplanet-catalog/hats-39-b/
3414,OGLE-2017-BLG-1522L b,7490,0.75 Jupiters,Unknown,2018,https://science.nasa.gov/exoplanet-catalog/ogle-2017-blg-1522l-b/
3415,HATS-42 b,800.377,1.88 Jupiters,13.682,2018,https://science.nasa.gov/exoplanet-catalog/hats-42-b/
3416,HATS-41 b,737.668,9.7 Jupiters,12.678,2018,https://science.nasa.gov/exoplanet-catalog/hats-41-b/
3417,HATS-40 b,1342.29,1.59 Jupiters,13.478,2018,https://science.nasa.gov/exoplanet-catalog/hats-40-b/
3418,MOA-2010-BLG-117L b,3500,0.54 Jupiters,24.3,2018,https://science.nasa.gov/exoplanet-catalog/moa-2010-blg-117l-b/
3419,Kepler-1655 b,213.26,5.4 Earths,11.045,2018,https://science.nasa.gov/exoplanet-catalog/kepler-1655-b/
3420,K2-232 b,130.72,0.398 Jupiters,9.822,2018,https://science.nasa.gov/exoplanet-catalog/k2-232-b/
3421,K2-231 b,321.215,6.8 Earths,12.768,2018,https://science.nasa.gov/exoplanet-catalog/k2-231-b/
3422,OGLE-2017-BLG-0173L b,4705,3.269 Earths,Unknown,2018,https://science.nasa.gov/exoplanet-catalog/ogle-2017-blg-0173l-b/
3423,UKIRT-2017-BLG-001L b,6300,1.28 Jupiters,Unknown,2018,https://science.nasa.gov/exoplanet-catalog/ukirt-2017-blg-001l-b/
3424,OGLE-2014-BLG-1760L b,7056,0.931 Jupiters,Unknown,2016,https://science.nasa.gov/exoplanet-catalog/ogle-2014-blg-1760l-b/
3425,Kepler-1654 b,568.117,0.5 Jupiters,13.497,2018,https://science.nasa.gov/exoplanet-catalog/kepler-1654-b/
3426,K2-222 b,101.321,7.5 Earths,9.543,2018,https://science.nasa.gov/exoplanet-catalog/k2-222-b/
3427,K2-221 b,318.81,3.46 Earths,12.571,2018,https://science.nasa.gov/exoplanet-catalog/k2-221-b/
3428,K2-220 b,233.514,6.21 Earths,11.873,2018,https://science.nasa.gov/exoplanet-catalog/k2-220-b/
3429,K2-219 d,325.4,7.16 Earths,12.09,2018,https://science.nasa.gov/exoplanet-catalog/k2-219-d/
3430,K2-219 c,325.4,2.66 Earths,12.09,2018,https://science.nasa.gov/exoplanet-catalog/k2-219-c/
3431,K2-168 b,243.935,4.12 Earths,12.365,2018,https://science.nasa.gov/exoplanet-catalog/k2-168-b/
3432,K2-167 b,80.8994,6.5 Earths,8.24,2018,https://science.nasa.gov/exoplanet-catalog/k2-167-b/
3433,K2-166 b,476.882,5.43 Earths,12.081,2018,https://science.nasa.gov/exoplanet-catalog/k2-166-b/
3434,K2-165 d,134.591,7.5 Earths,11.332,2018,https://science.nasa.gov/exoplanet-catalog/k2-165-d/
3435,K2-165 c,134.591,3.03 Earths,11.332,2018,https://science.nasa.gov/exoplanet-catalog/k2-165-c/
3436,K2-165 b,134.591,2.17 Earths,11.332,2018,https://science.nasa.gov/exoplanet-catalog/k2-165-b/
3437,K2-164 b,375.67,10.6 Earths,11.352,2018,https://science.nasa.gov/exoplanet-catalog/k2-164-b/
3438,K2-163 b,208.529,6.65 Earths,13.078,2018,https://science.nasa.gov/exoplanet-catalog/k2-163-b/
3439,K2-162 b,124.433,2.67 Earths,12.278,2018,https://science.nasa.gov/exoplanet-catalog/k2-162-b/
3440,K2-161 b,916.319,31.1 Earths,12.718,2018,https://science.nasa.gov/exoplanet-catalog/k2-161-b/
3441,K2-160 b,315.363,10.2 Earths,12.838,2018,https://science.nasa.gov/exoplanet-catalog/k2-160-b/
3442,K2-159 b,170.998,5.73 Earths,11.995,2018,https://science.nasa.gov/exoplanet-catalog/k2-159-b/
3443,K2-158 b,197.299,7.46 Earths,11.774,2018,https://science.nasa.gov/exoplanet-catalog/k2-158-b/
3444,K2-157 b,298.373,1.14 Earths,12.942,2018,https://science.nasa.gov/exoplanet-catalog/k2-157-b/
3445,K2-156 b,150.21,1.37 Earths,13.4,2018,https://science.nasa.gov/exoplanet-catalog/k2-156-b/
3446,K2-219 b,325.4,2.38 Earths,12.09,2018,https://science.nasa.gov/exoplanet-catalog/k2-219-b/
3447,K2-218 b,394.083,7.13 Earths,12.92,2018,https://science.nasa.gov/exoplanet-catalog/k2-218-b/
3448,K2-217 b,381.878,12.5 Earths,12.264,2018,https://science.nasa.gov/exoplanet-catalog/k2-217-b/
3449,K2-216 b,115.461,8 Earths,12.403,2018,https://science.nasa.gov/exoplanet-catalog/k2-216-b/
3450,K2-215 b,403.964,5.16 Earths,12.99,2018,https://science.nasa.gov/exoplanet-catalog/k2-215-b/
3451,K2-214 b,300.64,6.85 Earths,11.806,2018,https://science.nasa.gov/exoplanet-catalog/k2-214-b/
3452,K2-213 b,389.702,2.9 Earths,11.803,2018,https://science.nasa.gov/exoplanet-catalog/k2-213-b/
3453,K2-212 b,109.218,7.51 Earths,12.977,2018,https://science.nasa.gov/exoplanet-catalog/k2-212-b/
3454,K2-211 b,272.297,2.33 Earths,13.1547,2018,https://science.nasa.gov/exoplanet-catalog/k2-211-b/
3455,K2-210 b,176.51,0.566 Earths,11.535,2018,https://science.nasa.gov/exoplanet-catalog/k2-210-b/
3456,K2-209 b,76.4986,0.586 Earths,11.061,2018,https://science.nasa.gov/exoplanet-catalog/k2-209-b/
3457,K2-208 b,256.887,3.45 Earths,12.577,2018,https://science.nasa.gov/exoplanet-catalog/k2-208-b/
3458,K2-207 b,363.064,7.3 Earths,13.175,2018,https://science.nasa.gov/exoplanet-catalog/k2-207-b/
3459,K2-206 b,244.443,8.22 Earths,13.084,2018,https://science.nasa.gov/exoplanet-catalog/k2-206-b/
3460,K2-205 b,405.301,4.64 Earths,12.45,2018,https://science.nasa.gov/exoplanet-catalog/k2-205-b/
3461,K2-204 b,577.235,10.2 Earths,12.985,2018,https://science.nasa.gov/exoplanet-catalog/k2-204-b/
3462,K2-203 b,166.147,2.14 Earths,12.391,2018,https://science.nasa.gov/exoplanet-catalog/k2-203-b/
3463,K2-202 b,300.397,5.91 Earths,13.354,2018,https://science.nasa.gov/exoplanet-catalog/k2-202-b/
3464,K2-201 c,197.932,10.8 Earths,12.168,2018,https://science.nasa.gov/exoplanet-catalog/k2-201-c/
3465,K2-201 b,197.932,2.54 Earths,12.168,2018,https://science.nasa.gov/exoplanet-catalog/k2-201-b/
3466,K2-200 b,184.131,2.43 Earths,12.428,2018,https://science.nasa.gov/exoplanet-catalog/k2-200-b/
3467,K2-199 c,107.518,12.4 Earths,12.358,2018,https://science.nasa.gov/exoplanet-catalog/k2-199-c/
3468,K2-199 b,107.518,6.9 Earths,12.358,2018,https://science.nasa.gov/exoplanet-catalog/k2-199-b/
3469,K2-198 b,110.567,16.3 Earths,10.971,2018,https://science.nasa.gov/exoplanet-catalog/k2-198-b/
3470,K2-197 b,247.637,7.08 Earths,12.199,2018,https://science.nasa.gov/exoplanet-catalog/k2-197-b/
3471,K2-196 b,584.877,12.6 Earths,12.241,2018,https://science.nasa.gov/exoplanet-catalog/k2-196-b/
3472,K2-195 c,315.014,7.16 Earths,12.524,2018,https://science.nasa.gov/exoplanet-catalog/k2-195-c/
3473,K2-195 b,315.014,9.96 Earths,12.524,2018,https://science.nasa.gov/exoplanet-catalog/k2-195-b/
3474,K2-194 b,629.51,12.9 Earths,12.998,2018,https://science.nasa.gov/exoplanet-catalog/k2-194-b/
3475,K2-193 b,411.923,14.8 Earths,13.341,2018,https://science.nasa.gov/exoplanet-catalog/k2-193-b/
3476,K2-192 b,221.753,2.92 Earths,12.656,2018,https://science.nasa.gov/exoplanet-catalog/k2-192-b/
3477,K2-191 b,287.188,3.12 Earths,13.329,2018,https://science.nasa.gov/exoplanet-catalog/k2-191-b/
3478,K2-190 c,160.679,1.34 Earths,11.138,2018,https://science.nasa.gov/exoplanet-catalog/k2-190-c/
3479,K2-190 b,160.679,2.41 Earths,11.138,2018,https://science.nasa.gov/exoplanet-catalog/k2-190-b/
3480,K2-189 c,242.113,5.95 Earths,12.398,2018,https://science.nasa.gov/exoplanet-catalog/k2-189-c/
3481,K2-189 b,242.113,2.55 Earths,12.398,2018,https://science.nasa.gov/exoplanet-catalog/k2-189-b/
3482,K2-188 c,446.821,8.4 Earths,12.657,2018,https://science.nasa.gov/exoplanet-catalog/k2-188-c/
3483,K2-188 b,446.821,2.39 Earths,12.657,2018,https://science.nasa.gov/exoplanet-catalog/k2-188-b/
3484,K2-187 e,330.916,4.27 Earths,13.102,2018,https://science.nasa.gov/exoplanet-catalog/k2-187-e/
3485,K2-187 d,330.916,6.35 Earths,13.102,2018,https://science.nasa.gov/exoplanet-catalog/k2-187-d/
3486,K2-187 c,330.916,2.54 Earths,13.102,2018,https://science.nasa.gov/exoplanet-catalog/k2-187-c/
3487,K2-187 b,330.916,1.87 Earths,13.102,2018,https://science.nasa.gov/exoplanet-catalog/k2-187-b/
3488,K2-186 b,330.739,10.2 Earths,12.413,2018,https://science.nasa.gov/exoplanet-catalog/k2-186-b/
